statNm,addr,chgerType,useTime,lat,lng,output,limitYn,limitDetail
송정역숲안애2차아파트,광주광역시 광산구 송정로85번길 10,2,24시간 이용가능,35.1339908,126.8002116,7.0,Y,입주민외 이용제한 있을 수 있음
티스테이션 운암점,광주광역시 북구 북문대로 28,4,24시간 이용가능,35.1748239,126.8824089,200.0,N,티스테이션 이용과 상관없이 충전소 이용 가능
호두메마을아파트,광주광역시 동구 필문대로153번길 31,2,24시간 이용가능,35.15832,126.934035,7.0,Y,입주민외 이용제한 있을 수 있음
하남3지구 주차타워,광주광역시 광산구 고봉로 34,6,24시간 이용가능,35.182373,126.803658,50.0,N,기타
수완지구 공영주차장,광주광역시 광산구 왕버들로132번길 11,6,24시간 이용가능,35.2004375,126.8256524,50.0,N,기타
광주개인택시조합,광주광역시 북구 하서로 570-6,4,24시간 이용가능,35.2243795,126.8828541,200.0,N,기타
하남3지구 주차타워2,광주광역시 광산구 하남동 1201,6,24시간 이용가능,35.1814294,126.8025428,50.0,N,기타
대주문흥3차아파트,광주광역시 북구 서하로 416,2,24시간 이용가능,35.183149999,126.924175,7.0,Y,입주민외 이용제한 있을 수 있음
하나로마트 광주점,광주광역시 광산구 임방울대로 261,4,09:30~22:00,35.185039,126.81865599,100.0,N,기타
첨단남양파크아파트 상가옆,광주광역시 광산구 월계로 137,2,24시간 이용가능,35.213743423,126.8405523,7.0,Y,입주민외 이용제한 있을 수 있음
첨단남양파크아파트,광주광역시 광산구 월계로 137,2,24시간 이용가능,35.214311195,126.84067703,7.0,Y,입주민외 이용제한 있을 수 있음
학동대주피오레힐즈 지하1층,광주광역시 동구 의재로51번길 22-2,2,24시간 이용가능,35.134517,126.934147,7.0,Y,입주민외 이용제한 있을 수 있음
학동대주피오레힐즈 지하2층,광주광역시 동구 의재로51번길 22-2,2,24시간 이용가능,35.134517,126.934147,7.0,Y,입주민외 이용제한 있을 수 있음
빛고을여성병원 지상1층,광주광역시 북구 하서로 395,2,24시간 이용가능,35.210203866,126.87290533,7.0,N,기타
양산타운송촌삼익아파트,광주광역시 북구 하서로423번길 33,2,24시간 이용가능,35.212645639,126.87226399,7.0,Y,입주민 외 이용제한 있을 수 있음
삼각동삼익아파트,광주광역시 북구 설죽로370번길 15,2,24시간 이용가능,35.193890985,126.89983148,7.0,Y,입주민 외 이용 제한 있을 수 있음
봉선한국아델리움3차,광주광역시 남구 제석로80번길 36,2,24시간 이용가능,35.120471492,126.91028707,7.0,Y,입주민 외 이용제한 있을 수 있음
운암동우성아파트,광주광역시 북구 서강로 160,2,24시간 이용가능,35.18415,126.87767899,7.0,Y,입주민 외 이용제한 있을 수 있음
아델리움57트리니티,광주광역시 광산구 하완길 86,2,24시간 이용가능,35.20437,126.82768299,7.0,Y,입주민 외 이용제한 있을 수 있음
광주가정법원,광주광역시 서구 상무번영로 85,4,09:00~18:00,35.15797,126.852842,100.0,N,기타
광주경찰청,광주광역시 광산구 용아로 112,2,24시간 이용가능,35.153652999,126.80057499,7.0,N,기타
문흥중흥파크맨션1단지,광주광역시 북구 서하로 417,2,24시간 이용가능,35.184091106,126.92638514,7.0,Y,입주민 외 이용제한 있을 수 있음
양산2차호반리젠시빌아파트,광주광역시 북구 양산로71번길 33,2,24시간 이용가능,35.211179583,126.88225322,7.0,Y,입주민 외 이용제한 있을 수 있음
북광주세무서,광주광역시 북구 금호로 70,4,24시간 이용가능,35.17498308,126.8880921,100.0,N,기타
포르쉐 센터 도이치아우토 광주,광주 서구 상무대로 957(쌍촌동),4,09:00~18:00,35.151839,126.866761,320.0,Y,외부인 출입불가
렉서스 광주 전시장(더프리미엄효성),광주 서구 상무대로 881(쌍촌동),5,09:00~18:00,35.150905,126.858292,200.0,Y,외부인 출입불가
렉서스 광산 전시장(더프리미엄효성),광주 광산구 북문대로 480(신창동),5,09:00~18:00,35.198066,126.84471,200.0,Y,외부인 출입불가
한국알프스물류 광주영업소,광주광역시 광산구 진곡산단중앙로 105,4,24시간 이용가능,35.198426,126.785853,100.0,Y,외부인 출입불가
대한송유관공사 광주저유소,광주광역시 광산구 손재로287번길 169,4,24시간 이용가능,35.188487,126.791716,100.0,N,기타
상무지오스테이션아파트,광주광역시 서구 무진대로772번길 4,2,24시간 이용가능,35.161439585,126.8645667,7.0,N,기타
라인효친2차아파트,광주광역시 남구 용대로 131,2,24시간 이용가능,35.128916026,126.91773812,7.0,N,기타
광주덕산아파트,광주광역시 북구 서방로171번길 8,2,24시간 이용가능,35.169275869,126.93111783,7.0,N,기타
방림1동행정복지센터,광주광역시 남구 오방로 101-2,2,24시간 이용가능,35.134351063,126.91826382,7.0,N,기타
광주광역시남구청,광주광역시 남구 봉선로 1,2,24시간 이용가능,35.132906468,126.9024479,7.0,N,기타
빛그린산단체육공원(대선),광주광역시 광산구 삼거동 676,7,24시간 이용가능,35.165771464,126.67594573,50.0,N,기타
봉선모아1단지,광주광역시 남구 봉선중앙로 115,2,24시간 이용가능,35.131334735,126.91059607,7.0,N,기타
화정동모아맨션,광주광역시 서구 화정로 129,8,24시간 이용가능,35.145353947,126.8714616,7.0,N,없음
남구청 별관 장애인주차장,광주광역시 남구 봉선로 1,2,24시간 이용가능,35.132906468,126.9024479,7.0,N,기타
방림2동 어울림센터,광주광역시 남구 천변좌로566번다길 16,2,24시간 이용가능,35.132081824,126.92186764,7.0,N,없음
봉선1동행정복지센터,광주광역시 남구 봉선로51번길 21,2,24시간 이용가능,35.129346738,126.90671648,7.0,N,없음
서구 생활환경센터 주차타워(매월동),광주광역시 서구 매월1로 50-4,2,24시간 이용가능,35.111164106,126.85534841,14.0,N,없음
시민의숲야영장,광주광역시 북구 추암로 190,4,24시간 이용가능,35.233019456,126.86633691,50.0,N,없음
이노비즈센터주차장,광주광역시 북구 추암로 249,4,24시간 이용가능,35.238460424,126.86804789,50.0,N,없음
시민의숲 물놀이장,광주광역시 북구 추암로 30,4,24시간 이용가능,35.219413808,126.85843788,50.0,N,없음
광주 방림더퍼스트골드클래스,광주광역시 남구 큰방림길 41,2,24시간 이용가능,35.1326557,126.9237415,7.0,N,기타
광주 무등산자이앤어울림1단지,광주광역시 북구 서양로 155,2,24시간 이용가능,35.1696683,126.9188489,7.0,N,기타
광주 무등산자이앤어울림2단지,광주광역시 북구 동문대로65번길 20,2,24시간 이용가능,35.1711366,126.9207419,7.0,N,기타
선운이지더원3단지,광주광역시 광산구 선운로 55,2,24시간 이용가능,35.1501616,126.7748427,7.0,N,기타
랜드피아오피스텔,광주광역시 서구 상무중앙로 114,2,24시간 이용가능,35.1574423,126.8490633,7.0,N,기타
신가중흥파크2차맨션 201동,광주광역시 광산구 목련로382번길 79,2,24시간 이용가능,35.181111923,126.83708088,7.0,N,기타
신가중흥파크2차맨션 204동,광주광역시 광산구 목련로382번길 79,2,24시간 이용가능,35.179794185,126.83744854,7.0,N,기타
매월골프랜지,광주광역시 서구 풍서좌로 203-1,2,24시간 이용가능,35.1247315,126.8450297,7.0,Y,거주자외 출입제한
신안한국하이빌,광주광역시 북구 서암대로76번길 9,2,24시간 이용가능,35.1711273,126.8928163,7.0,Y,거주자외 출입제한
송화마을휴먼시아7단지,광주광역시 남구 노대실로 89,2,24시간 이용가능,35.1028015,126.9038598,7.0,N,기타
유탑하늘세움아파트 B1 E10기둥,광주광역시 북구 하서로 71,2,24시간 이용가능,35.1828096,126.8801867,7.0,N,기타
도산동우미아파트 102동 지상주차장,광주광역시 광산구 도산로 26,2,24시간 이용가능,35.130904,126.7915163,7.0,N,기타
봉선더쉴아파트,광주광역시 남구 제석로 72,2,24시간 이용가능,35.1206931,126.9080186,7.0,N,기타
월산우방아이유쉘,광주광역시 남구 월산로 118,2,24시간 이용가능,35.1485193,126.8972093,7.0,N,기타
금호갤러리303아파트,광주광역시 서구 상무누리로 33,2,24시간 이용가능,35.1450243,126.8391639,7.0,N,기타
풍암금호타운 1차 제1주차장 지하1층,광주광역시 서구 풍암중앙로 68,2,24시간 이용가능,35.125661,126.881661,7.0,N,기타
풍암금호타운 1차 제1주차장 지하2층,광주광역시 서구 풍암중앙로 68,2,24시간 이용가능,35.125661,126.881661,7.0,N,기타
풍암금호타운 1차 제1주차장 지하3층,광주광역시 서구 풍암중앙로 68,2,24시간 이용가능,35.125661,126.881661,7.0,N,기타
풍암금호타운 1차 제1주차장 지하4층,광주광역시 서구 풍암중앙로 68,2,24시간 이용가능,35.125661,126.881661,7.0,N,기타
풍암금호타운 1차 제1주차장 지하5층,광주광역시 서구 풍암중앙로 68,2,24시간 이용가능,35.125661,126.881661,7.0,N,기타
쌍촌동현대아파트 1동 지하1층 주차장,광주광역시 서구 내방로240번길 10,2,24시간 이용가능,35.1566355,126.8665132,11.0,N,기타
운남삼성아파트 118동 지상주차장,광주광역시 광산구 임방울대로 142-12,2,24시간 이용가능,35.1739155,126.8202254,11.0,N,기타
운남삼성아파트 103동 B1 19기둥,광주광역시 광산구 임방울대로 142-12,2,24시간 이용가능,35.1732247,126.8193241,11.0,N,기타
운남삼성아파트 112동 지상주차장,광주광역시 광산구 임방울대로 142-12,2,24시간 이용가능,35.1729,126.8206915,11.0,N,기타
운남삼성아파트 113동 B2 02기둥,광주광역시 광산구 임방울대로 142-12,2,24시간 이용가능,35.1726304,126.8212656,11.0,N,기타
풍암금호타운 1차 1동 지하2층 주차장,광주광역시 서구 풍암중앙로 68,2,24시간 이용가능,35.1242101,126.8827675,7.0,N,기타
풍암금호타운 1차 2동 지하2층 주차장,광주광역시 서구 풍암중앙로 68,2,24시간 이용가능,35.1246876,126.8825748,7.0,N,기타
풍암금호타운 1차 34동 사이 지하2층 주차장,광주광역시 서구 풍암중앙로 68,2,24시간 이용가능,35.125449,126.8823131,7.0,N,기타
풍암금호타운 1차 56동 사이 지하2층 주차장,광주광역시 서구 풍암중앙로 68,2,24시간 이용가능,35.125155,126.8812329,7.0,N,기타
풍암금호타운 1차 7동 지하2층 주차장,광주광역시 서구 풍암중앙로 68,2,24시간 이용가능,35.1244589,126.8814122,7.0,N,기타
광주광역시동부교육지원청,광주광역시 북구 서양로 111,2,24시간 이용가능,35.1690094,126.9139861,7.0,N,기타
봉선한국아델리움5차 상가주차장,광주광역시 남구 용대로183번길 21,2,24시간 이용가능,35.132322381,126.91526863,7.0,N,기타
천지장례식장 지상주차장,광주광역시 서구 풍서좌로 173-1,2,24시간 이용가능,35.1250816,126.8510307,7.0,N,기타
그린카진흥원 오선동 (급),광주광역시 광산구 진곡산단중앙로 55,4,24시간 이용가능,35.1949886,126.7891182,100.0,N,기타
송화마을 휴먼시아 7단지 710동 앞 지하주차장,광주광역시 남구 노대실로 89,2,24시간 이용가능,35.101893,126.9040936,7.0,N,기타
신가부영아파트 P3 주차장,광주광역시 광산구 수등로 287,2,24시간 이용가능,35.1863637,126.8397823,7.0,N,기타
신창1차 남양휴튼 B2 출구 우측 변전실 맞은편,광주광역시 광산구 신창로131번길 10,2,24시간 이용가능,35.1980879,126.8379666,7.0,N,기타
고실마을 휴먼시아 8단지 B1 A3기둥 맞은편,광주광역시 광산구 풍영로330번길 15,2,24시간 이용가능,35.2018819,126.8169161,7.0,N,기타
용봉모아미래도아파트 105동 뒤 전기실 우측,광주광역시 북구 저불로 21,2,24시간 이용가능,35.1757315,126.8946155,7.0,N,기타
동천우미린아파트 512동 뒤 야외주차장,광주광역시 서구 하남대로710번길 20,2,24시간 이용가능,35.1704826,126.8685625,7.0,N,기타
아이플렉스 옥외주차장,광주광역시 동구 동계천로 150,2,24시간 이용가능,35.1479995,126.9258863,7.0,N,기타
상무 힐스테이트,광주광역시 서구 상무대로911번길 42,2,24시간 이용가능,35.1544271,126.8623628,7.0,N,기타
광주여자대학교 교내 좌측 체육관 뒤,광주광역시 광산구 광주여대길 40,2,24시간 이용가능,35.1646134,126.7976215,7.0,N,기타
한국전자기술연구원,광주광역시 북구 첨단과기로 226,2,24시간 이용가능,35.2266784,126.849993,7.0,N,기타
한국전자기술연구원(급),광주광역시 북구 첨단과기로 226,4,24시간 이용가능,35.2268231,126.8503717,50.0,N,기타
광주서구청 보건소 앞 주차장 (급),광주광역시 서구 경열로 33,4,24시간 이용가능,35.152526,126.8895338,50.0,N,기타
염주체육관 빛고을체육관 입구 우측(급),광주광역시 서구 금화로 278,4,24시간 이용가능,35.1357737,126.8773744,50.0,N,기타
입하신협,광주광역시 남구 송암로24번길 4,2,24시간 이용가능,35.1080481,126.8799387,7.0,N,기타
첨단남양파크 경비실 뒤,광주광역시 광산구 월계로 137,2,24시간 이용가능,35.2137136,126.8402887,7.0,N,기타
수완호반베르디움 1차,광주광역시 광산구 수등로123번길 21,2,24시간 이용가능,35.1839954,126.8225558,7.0,N,기타
풍암호반 1차 105동 맞은편 지하통로,광주광역시 서구 풍암순환로 14,2,24시간 이용가능,35.1245013,126.8743304,7.0,N,기타
광주새순교회 교회 맞은편 비젼센터 앞,광주광역시 북구 모룡대길 34,2,24시간 이용가능,35.2162385,126.8975314,7.0,N,기타
송화마을 휴먼시아 5단지 510동 앞 옥외주차장,광주광역시 남구 노대실로 33,2,24시간 이용가능,35.1071955,126.9072601,7.0,N,기타
빛고을오토갤러리 주차타워 1층 입구 우측,광주광역시 서구 매월1로62번길 16,2,24시간 이용가능,35.1109236,126.8591919,7.0,N,기타
광주광역시 경제고용진흥원 B1,광주광역시 광산구 하남산단8번로 177,2,24시간 이용가능,35.2094799,126.815194,7.0,N,기타
광주남문장례식장 야외주차장,광주광역시 남구 서문대로499번길 26-15,2,24시간 이용가능,35.111061,126.8870917,7.0,N,기타
송화마을 휴먼시아 6단지 관리실 뒤 옥외주차장,광주광역시 남구 노대실로 49,2,24시간 이용가능,35.105028,126.9076218,7.0,N,기타
자동차의 거리 주차장(북구 시장산업과) 옥외주차장,광주광역시 북구 자동차로 33,2,24시간 이용가능,35.162813,126.9002684,7.0,N,기타
